"https://i.pinimg.com/originals/73/29/82/732982d54fccd89256efe119f8c34848.jpg";"BÄRLÖK";"Meja+6 kursi berlengan+bangku, l.rg, diwarnai cokelat";225000;1;2;"Meja ini dirancang dengan gaya minimalis yang modern, terbuat dari bahan kayu berkualitas tinggi yang memberikan kesan hangat dan alami. Cocok untuk ruang tamu atau ruang kerja, meja ini dilengkapi dengan permukaan yang cukup luas untuk meletakkan berbagai barang, mulai dari buku, lampu, hingga pernak-pernik dekoratif. Desainnya yang ramping memudahkan integrasi dengan berbagai tema interior, sementara warna yang ditawarkan juga dapat disesuaikan dengan palet warna ruangan. Dengan struktur yang kokoh dan stabil, meja ini siap digunakan dalam aktivitas sehari-hari, baik untuk bekerja, belajar, atau sekadar bersantai. Dengan keanggunannya, meja ini juga dapat menjadi titik fokus dalam ruangan.";"Meja ini memiliki desain yang minimalis dan elegan, membuatnya mudah dipadupadankan dengan berbagai gaya interior";"Bahan campuran poliester dan katun untuk daya tahan yang baik";150;50;70
"https://www.domusweb.it/content/dam/domusweb/it/design/gallery/2021/04/09/15-ikea-vintage/gallery/domus-ikea-vintage-21.jpg.foto.rmedium.png";"BERNHARD";"Meja+8 kursi recliner, l.ruang, diwarnai cokelat frÃ¶sÃ¶n duvholmen krem";225000;0;0;"Dikenal dengan desain yang inovatif, meja ini memiliki fitur lipat yang memungkinkan pengguna untuk menghemat ruang saat tidak digunakan. Terbuat dari bahan ringan namun kuat, meja ini sangat mudah dipindahkan dan disesuaikan sesuai kebutuhan. Ideal untuk ruang kecil, meja ini dapat digunakan untuk berbagai keperluan, seperti makan, bekerja, atau sebagai meja samping. Permukaan meja yang halus membuatnya mudah dibersihkan, sementara pilihan warna yang cerah menambah daya tarik visual. Meja ini juga cocok untuk acara luar ruangan, memberikan fleksibilitas dan fungsionalitas tanpa mengorbankan gaya. Ini adalah solusi cerdas bagi mereka yang mencari furnitur multifungsi yang praktis dan stylish.";"Terbuat dari bahan berkualitas yang tahan lama dan kuat, menjadikannya pilihan yang ideal untuk penggunaan jangka panjang";"Bahan rajutan yang memberikan nuansa hangat dan cozy";70;80;70
"https://www.ikea.com/nl/en/images/products/dundergubbe-moving-box-brown__0922594_pe788226_s5.jpg";"BJÖRKSNÄS";"Meja+4 kursi dg sndrn tgn, l rg, diwarnai cokelat frÃ¶sÃ¶n duvholmen krem";225000;0;0;"Dengan desain elegan dan klasik, meja ini menawarkan keindahan yang tak lekang oleh waktu. Terbuat dari bahan kayu solid, meja ini tidak hanya kuat dan tahan lama, tetapi juga memberikan sentuhan artistik pada ruangan. Ideal untuk ruang makan formal atau ruang tamu, meja ini dapat menampung banyak orang, menjadikannya tempat yang sempurna untuk berkumpul dengan keluarga dan teman. Permukaan meja yang luas memungkinkan Anda menyajikan hidangan lezat atau menampilkan dekorasi yang menarik. Dengan detail ukiran yang halus dan penyelesaian yang halus, meja ini menjadi investasi berharga yang akan menambah nilai estetika dan fungsionalitas pada rumah Anda.";"Permukaan meja yang luas memberikan ruang yang cukup untuk aktivitas seperti makan, bekerja, atau berkumpul dengan keluarga dan teman";"Kayu lapis yang ringan namun tetap kuat";130;50;60
"https://media1.popsugar-assets.com/files/thumbor/wevB8nVvGE5roeSjpFwhC5FVEu0/fit-in/1024x1024/filters:format_auto-!!-:strip_icc-!!-/2016/11/15/040/n/1922794/e8655702582ba13857bfc7.33797600_edit_img_cover_file_42696278_1479232715/i/Best-Kitchen-Products-From-IKEA.jpg";"BLÅBÄR";"Meja+6 kursi recliner, l.ruang, diwarnai cokelat frÃ¶sÃ¶n duvholmen krem";225000;0;0;"Meja dengan desain kontemporer ini hadir dengan kombinasi bahan kaca dan logam, memberikan kesan modern dan chic. Sangat cocok untuk ruang tamu atau ruang kerja, meja ini menciptakan suasana yang terang dan terbuka, menjadikannya pilihan ideal untuk ruang yang ingin terlihat lebih luas. Permukaan kaca yang transparan mudah dibersihkan, sedangkan kaki logam memberikan stabilitas yang kuat. Dengan desain yang sleek dan futuristik, meja ini juga dapat berfungsi sebagai elemen dekoratif, meningkatkan estetika ruangan Anda. Meja ini sangat ideal bagi mereka yang menghargai desain yang bersih dan modern dalam furnitur mereka.";"Mudah dibersihkan dan dirawat, sehingga tetap terlihat baru meski digunakan sehari-hari";"Bahan komposit yang memberikan fleksibilitas desain";50;90;90
"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,w_1460/at%2Fnews-culture%2F2019-07%2F0716518_PE730897_S5";"BLÅVINGAD";"Mj+2kursi dg sndrn lngn+bangku, luar ruang diwarnai cokelat";225000;1;5;"Meja ini memiliki desain rustic yang sangat cocok untuk penggemar estetika pedesaan. Terbuat dari bahan reclaimed wood, meja ini memberikan nuansa alami dan unik dengan setiap goresan dan tanda yang ada. Cocok untuk ruang makan atau sebagai meja kerja, produk ini menawarkan ruang yang luas untuk berbagai aktivitas. Dengan warna cokelat hangat dan tampilan yang tidak seragam, meja ini dapat memberikan karakter tersendiri pada ruangan. Selain itu, meja ini juga cukup kokoh untuk menahan beban berat, menjadikannya pilihan yang tahan lama dan stylish untuk rumah Anda. Meja ini adalah pilihan ideal bagi mereka yang menginginkan sentuhan alami dalam dekorasi rumah.";"Beberapa model dilengkapi dengan fitur penyimpanan tambahan, seperti rak atau laci, untuk menjaga kebersihan ruang";"Kain tenun yang memberikan tekstur menarik";90;110;130
"https://th.bing.com/th/id/R.40847f60515e38935d9c7fe0a2638f3c?rik=Y%2bdew8mzSvWiEQ&riu=http%3a%2f%2fwww.lynzyandco.com%2fwp-content%2fuploads%2f2015%2f12%2fIKEA-pitchers.jpg&ehk=B5%2bSY3Oc3Q85Fy9b0zRwQ2GH946Kt4NZ0KcyMsgQ9Xc%3d&risl=&pid=ImgRaw&r=0";"BOMBE";"Meja+4 kursi recliner, l.ruang, diwarnai cokelat";225000;0;1;"Meja ini dirancang untuk kepraktisan, dengan fitur penyimpanan yang memungkinkan Anda menyimpan barang-barang kecil dengan rapi. Dilengkapi dengan laci tersembunyi dan rak, meja ini sangat ideal untuk ruang kerja atau ruang belajar, membantu menjaga area tetap teratur dan bebas dari kekacauan. Permukaan meja yang luas memberikan cukup ruang untuk laptop, buku, dan alat tulis, sementara desain yang sederhana membuatnya mudah dipadupadankan dengan berbagai gaya dekorasi. Terbuat dari bahan berkualitas tinggi, meja ini tidak hanya fungsional tetapi juga tahan lama. Dengan kombinasi antara fungsionalitas dan desain yang menarik, meja ini menjadi pilihan yang cerdas untuk kebutuhan sehari-hari.";"Memiliki kaki yang stabil dan kokoh, memastikan meja tidak goyang saat digunakan";"Bahan elastis untuk bantal yang nyaman dan mendukung";60;100;110
"https://cdn.apartmenttherapy.info/image/fetch/f_auto,q_auto:eco,w_1460/https://storage.googleapis.com/gen-atmedia/2/2015/04/118224c1b4971064bd3d43d3a76092cb5255b390.jpeg";"BRIMNES";"Meja+4 kursi dg sndrn tgn, l rg, diwarnai cokelat";225000;0;4;"Memperkenalkan meja yang dapat disesuaikan tingginya, memberikan fleksibilitas bagi pengguna untuk bekerja dalam posisi duduk atau berdiri. Dengan desain ergonomis, meja ini membantu mengurangi ketegangan pada punggung dan leher saat bekerja dalam waktu lama. Terbuat dari bahan yang tahan lama dan permukaan yang mudah dibersihkan, meja ini cocok untuk kantor di rumah atau ruang kerja. Pilihan warna yang modern memungkinkan Anda untuk menyesuaikannya dengan dekorasi yang ada. Dengan meja ini, Anda bisa menciptakan lingkungan kerja yang lebih sehat dan nyaman. Solusi ideal bagi mereka yang ingin menjaga produktivitas tanpa mengorbankan kenyamanan.";"Tersedia dalam berbagai ukuran dan bentuk, memungkinkan pengguna memilih yang paling sesuai dengan kebutuhan dan ruang";"Serat bambu yang alami dan ramah lingkungan";100;110;70
"https://www.ikea.com/ie/en/images/products/ivar-shelving-unit__0911945_PE669772_S5.JPG";"BRYNILDA";"Meja+6 kursi berlengan+bangku, l.rg, diwarnai cokelat kuddarna biru muda";225000;0;0;"Dengan desain yang unik, meja ini menawarkan tampilan industrial yang sangat menarik. Menggabungkan bahan kayu dan logam, meja ini memberikan nuansa yang kuat dan berani, cocok untuk ruang tamu atau ruang kerja dengan tema yang edgy. Permukaan meja yang luas memungkinkan Anda untuk menempatkan berbagai barang, mulai dari buku hingga dekorasi. Kaki logam yang kokoh memberikan stabilitas, sementara detail desain yang mencolok menambah karakter pada ruangan. Meja ini tidak hanya berfungsi sebagai tempat bekerja atau berkumpul, tetapi juga sebagai elemen dekoratif yang menciptakan suasana yang dinamis. Ini adalah pilihan yang tepat bagi mereka yang ingin menghadirkan gaya yang berani dan modern di rumah.";"Desainnya yang fungsional membuatnya cocok digunakan di berbagai ruangan, termasuk ruang makan, ruang tamu, atau kantor";"Bahan tahan api untuk meningkatkan keamanan";60;140;130
"https://www.ikea.com/us/en/images/products/havsta-cabinet-with-base-white__0846119_pe718247_s5.jpg?f=xxl";"BUSKBO";"Meja+4 kursi recliner, l.ruang, diwarnai cokelat frÃ¶sÃ¶n duvholmen krem";225000;0;2;"Meja kopi ini hadir dengan desain yang stylish dan praktis, dilengkapi dengan rak bawah untuk penyimpanan. Sangat cocok untuk ruang tamu, meja ini menyediakan area yang ideal untuk meletakkan minuman, buku, atau makanan ringan saat berkumpul dengan teman atau keluarga. Terbuat dari bahan berkualitas tinggi, meja ini tahan lama dan mudah dirawat. Desainnya yang rendah dan luas memungkinkan akses yang mudah, sementara detail finishing yang halus memberikan sentuhan elegan pada ruangan. Dengan berbagai pilihan warna, Anda dapat memilih yang paling sesuai dengan tema ruang Anda. Meja kopi ini tidak hanya berfungsi, tetapi juga menambah keindahan estetika ruangan Anda.";"Mampu menampung berbagai aktivitas, dari pertemuan santai hingga pekerjaan formal";"Bahan anti-jamur untuk menjaga kebersihan dan kesehatan";50;50;140
"https://www.ikea.com/nl/en/images/products/parup-2-seat-sofa-vissle-dark-green__0986563_pe817210_s5.jpg?f=l";"BYGDEKÅSA";"Meja+2 kursi lipat, luar rg, diwarnai cokelat kuddarna krem";225000;2;11;"Sofa ini dirancang dengan kenyamanan maksimal dalam pikiran, menghadirkan bantalan yang lembut dan dukungan yang optimal. Dengan bahan fabric yang berkualitas, sofa ini menawarkan nuansa yang hangat dan nyaman, ideal untuk bersantai setelah seharian beraktivitas. Desainnya yang elegan memadukan gaya klasik dan modern, menjadikannya pilihan yang sempurna untuk berbagai tema interior. Dikenal dengan warna-warna netral yang mudah dipadupadankan, sofa ini dapat melengkapi dekorasi ruangan Anda tanpa mengganggu estetika yang ada. Selain itu, struktur yang kokoh menjamin daya tahan sofa ini, sehingga dapat digunakan dalam waktu lama. Sofa ini adalah investasi yang baik bagi mereka yang mengutamakan kenyamanan dan gaya dalam hunian mereka.";"Meja ini juga dilengkapi dengan garansi, memberikan jaminan kualitas dan daya tahan dalam penggunaan sehari-hari";"Kain breathable untuk sirkulasi udara yang baik";80;100;80
"https://www.dailydreamdecor.com/wp-content/uploads/2021/10/the-calm-looking-rug-ikea.jpg";"CALYPSO";"Meja+4 kursi dg sndrn tgn, l rg, diwarnai cokelat kuddarna krem";225000;1;2;"Dengan desain modular yang fleksibel, sofa ini memungkinkan pengguna untuk mengatur susunan sesuai dengan kebutuhan ruang dan preferensi pribadi. Setiap bagian dapat dipindahkan dan disesuaikan, memberikan kebebasan untuk menciptakan tata letak yang unik. Terbuat dari bahan berkualitas tinggi dan dilapisi fabric lembut, sofa ini tidak hanya nyaman tetapi juga tahan lama. Desainnya yang modern dengan garis-garis bersih menjadikannya pilihan tepat untuk ruang tamu kontemporer. Anda dapat memilih dari berbagai warna yang tersedia untuk menyesuaikan dengan palet warna rumah Anda. Sofa ini sangat cocok untuk menghibur tamu atau sekadar bersantai sambil menonton film, menjadikannya pilihan multifungsi untuk rumah Anda.";"Sofa ini dirancang dengan kenyamanan tinggi, menyediakan tempat yang empuk untuk bersantai setelah seharian beraktivitas";"Kain sintetis yang tahan lama dan mudah dibersihkan";60;110;70
"https://www.ikea.com/ext/ingkadam/m/192f55499cb9fe7c/original/PH167976.jpg?f=xxl";"CARRERA";"Meja+2 kursi lipat, luar rg, diwarnai cokelat";225000;5;32;"Memperkenalkan sofa yang memiliki fitur reclining, memberikan kenyamanan ekstra untuk bersantai. Dengan mekanisme yang mudah dioperasikan, pengguna dapat dengan cepat mengubah posisi duduk menjadi berbaring, ideal untuk menonton film atau tidur siang. Dibalut dengan kulit sintetis yang mudah dibersihkan dan tahan lama, sofa ini cocok untuk keluarga dengan anak-anak atau hewan peliharaan. Desainnya yang elegan dan modern dapat menambah gaya pada ruang tamu Anda, sementara bantal tambahan memberikan dukungan ekstra. Dengan struktur yang kokoh, sofa ini menjamin kenyamanan dan daya tahan dalam penggunaan sehari-hari. Ini adalah pilihan yang sempurna bagi mereka yang mencari kombinasi antara fungsi dan estetika.";"Terbuat dari bahan berkualitas yang tahan lama, memastikan sofa tetap awet dan dapat digunakan dalam jangka panjang";"Kulit asli yang memberikan kesan elegan dan mewah";90;60;140
"https://www.mydomaine.com/thmb/CPsOQLUG6iZdu5qP4fa2opz0Et4=/1384x1382/filters:no_upscale():max_bytes(150000):strip_icc()/ScreenShot2020-12-03at12.18.46PM-5f1570712e744f0c9afe32d64db7e710.png";"CLARA";"Meja+8 kursi recliner, l.ruang, diwarnai cokelat kuddarna abu-abu";225000;0;1;"Sofa bed ini menawarkan solusi praktis bagi ruang yang terbatas. Dapat digunakan sebagai tempat duduk yang nyaman di siang hari dan dengan mudah diubah menjadi tempat tidur di malam hari. Desainnya yang ramping dan stylish menjadikannya pilihan ideal untuk apartemen kecil atau ruang tamu multifungsi. Terbuat dari bahan berkualitas, sofa ini memiliki penyangga yang kuat dan permukaan yang empuk, memberikan kenyamanan saat duduk maupun tidur. Dengan berbagai pilihan warna dan pola, Anda dapat menyesuaikannya dengan dekorasi ruangan Anda. Ini adalah pilihan cerdas bagi mereka yang membutuhkan fungsionalitas tanpa mengorbankan gaya.";"Tersedia dalam berbagai warna dan desain, memungkinkan pengguna untuk memilih yang paling sesuai dengan gaya interior rumah";"Bahan linen yang breathable dan nyaman untuk digunakan";80;140;50
"https://www.ikea.com/ca/en/images/products/oumbaerlig-pot-with-lid__0710343_PE727464_S5.JPG?f=g";"CLAREMONT";"Meja+6 kursi berlengan+bangku, l.rg, diwarnai cokelat frÃ¶sÃ¶n duvholmen krem";225000;0;0;"Dikenal dengan desain vintage yang anggun, sofa ini terbuat dari bahan berkualitas tinggi dengan detail ukiran yang halus pada kaki-kakinya. Warna kain yang lembut memberikan kesan klasik dan mewah, cocok untuk ruang tamu yang ingin menghadirkan suasana hangat dan ramah. Sofa ini dilengkapi dengan bantalan yang empuk untuk kenyamanan maksimal saat bersantai, serta armrest yang dirancang ergonomis. Dengan ukuran yang pas untuk ruangan kecil atau besar, sofa ini tidak hanya berfungsi sebagai tempat duduk tetapi juga menjadi elemen dekoratif yang menarik. Ini adalah pilihan ideal bagi mereka yang menginginkan sentuhan elegan dalam desain interior mereka.";"Memiliki struktur yang kokoh dan stabil, memberikan dukungan yang baik saat digunakan";"Bahan microfiber yang lembut dan tidak mudah pudar";130;50;60
"https://www.ikea.com/images/een-traditionele-woonkamer-met-een-boekenkast-en-een-tv-kast-5ea1a29326e6e97a5ba54750d3426317.jpg?f=xxxl";"DALFRED";"Meja+6 kursi dg sndrn lgn, luar rg, diwarnai cokelat";225000;0;2;"Sofa ini dirancang dengan fokus pada ergonomi, menawarkan dukungan punggung yang optimal untuk kenyamanan jangka panjang. Terbuat dari bahan fabric breathable yang mencegah panas dan kelembapan, sofa ini membuat Anda tetap nyaman selama berjam-jam. Dengan desain yang modern dan minimalis, sofa ini cocok untuk berbagai jenis dekorasi ruangan, dari kontemporer hingga skandinavia. Warna-warna cerah yang ditawarkan juga dapat menambah keceriaan pada ruang tamu Anda. Sofa ini dilengkapi dengan bantal leher tambahan yang dapat dilepas, menjadikannya pilihan ideal untuk bersantai sambil menonton TV atau membaca buku. Ini adalah investasi yang cerdas bagi mereka yang menginginkan kenyamanan dan fungsionalitas dalam satu paket.";"Beberapa model dilengkapi dengan fitur tambahan seperti tempat penyimpanan atau fungsi tidur, meningkatkan fungsionalitas sofa";"Busa memori yang mengikuti bentuk tubuh untuk kenyamanan ekstra";120;70;50
